DATE,DAY,MONTH,YEAR,Well,i,j,k,X,Y,Z,t,BWSAT
12/31/2005,31,12,2005,WI4,45,18,2,720500,6011500,2277,36,0.78
12/31/2005,31,12,2005,WI4,45,18,3,720500,6011500,2292,36,1.00
12/31/2005,31,12,2005,WI4,45,18,4,720500,6011500,2320,36,1.00
12/31/2005,31,12,2005,WI4,45,18,5,720500,6011500,2360,36,1.00
12/31/2005,31,12,2005,WI4,45,18,6,720500,6011500,2400,36,1.00
12/31/2005,31,12,2005,WI5,39,5,1,702500,6037500,2283,36,1.00
12/31/2005,31,12,2005,WI5,39,5,2,702500,6037500,2320,36,1.00
12/31/2005,31,12,2005,WI5,39,5,3,702500,6037500,2346,36,1.00
12/31/2005,31,12,2005,WI5,39,5,4,702500,6037500,2379,36,1.00
12/31/2005,31,12,2005,WI5,39,5,5,702500,6037500,2419,36,1.00
12/31/2005,31,12,2005,WI5,39,5,6,702500,6037500,2459,36,1.00
12/31/2005,31,12,2005,WI6,27,1,1,666500,6045500,2266,36,0.62
12/31/2005,31,12,2005,WI6,27,1,2,666500,6045500,2313,36,1.00
12/31/2005,31,12,2005,WI6,27,1,3,666500,6045500,2331,36,1.00
12/31/2005,31,12,2005,WI6,27,1,4,666500,6045500,2360,36,1.00
12/31/2005,31,12,2005,WI6,27,1,5,666500,6045500,2400,36,1.00
12/31/2005,31,12,2005,WI6,27,1,6,666500,6045500,2442,36,1.00
12/31/2005,31,12,2005,WI7,13,11,1,624500,6025500,2319,36,1.00
12/31/2005,31,12,2005,WI7,13,11,2,624500,6025500,2354,36,1.00
12/31/2005,31,12,2005,WI7,13,11,3,624500,6025500,2384,36,1.00
12/31/2005,31,12,2005,WI7,13,11,4,624500,6025500,2419,36,1.00
12/31/2005,31,12,2005,WI7,13,11,5,624500,6025500,2459,36,1.00
12/31/2005,31,12,2005,WI7,13,11,6,624500,6025500,2499,36,1.00
12/31/2005,31,12,2005,WI8,6,26,1,603500,5995500,2306,36,1.00
12/31/2005,31,12,2005,WI8,6,26,2,603500,5995500,2343,36,1.00
12/31/2005,31,12,2005,WI8,6,26,3,603500,5995500,2369,36,1.00
12/31/2005,31,12,2005,WI8,6,26,4,603500,5995500,2402,36,1.00
12/31/2005,31,12,2005,WI8,6,26,5,603500,5995500,2442,36,1.00
12/31/2005,31,12,2005,WI8,6,26,6,603500,5995500,2482,36,1.00
12/31/2006,31,12,2006,WI1,9,33,1,612500,5981500,2276,37,0.78
12/31/2006,31,12,2006,WI1,9,33,2,612500,5981500,2309,37,1.00
12/31/2006,31,12,2006,WI1,9,33,3,612500,5981500,2334,37,1.00
12/31/2006,31,12,2006,WI1,9,33,4,612500,5981500,2367,37,1.00
12/31/2006,31,12,2006,WI1,9,33,5,612500,5981500,2407,37,1.00
12/31/2006,31,12,2006,WI1,9,33,6,612500,5981500,2447,37,1.00
12/31/2006,31,12,2006,WI2,37,31,1,696500,5985500,2287,37,1.00
12/31/2006,31,12,2006,WI2,37,31,2,696500,5985500,2328,37,1.00
12/31/2006,31,12,2006,WI2,37,31,3,696500,5985500,2357,37,1.00
12/31/2006,31,12,2006,WI2,37,31,4,696500,5985500,2392,37,1.00
12/31/2006,31,12,2006,WI2,37,31,5,696500,5985500,2432,37,1.00
12/31/2006,31,12,2006,WI2,37,31,6,696500,5985500,2473,37,1.00
12/31/2006,31,12,2006,WI3,21,44,1,648500,5959500,2277,37,0.81
12/31/2006,31,12,2006,WI3,21,44,2,648500,5959500,2309,37,1.00
12/31/2006,31,12,2006,WI3,21,44,3,648500,5959500,2334,37,1.00
12/31/2006,31,12,2006,WI3,21,44,4,648500,5959500,2367,37,1.00
12/31/2006,31,12,2006,WI3,21,44,5,648500,5959500,2407,37,1.00
12/31/2006,31,12,2006,WI3,21,44,6,648500,5959500,2447,37,1.00
